nlm_id,title_abbreviation,title_full,authors,publication_start_year,publication_end_year,frequency,country,publisher,language,issn_electronic,issn_print,issn_linking,lccn,electronic_links,indexing_status,current_subset,mesh_terms,publication_types,notes,broad_subject_terms,subject_term_count
7506906.0,Bol Fac Odontol Piracicaba,Boletim - Faculdade de Odontologia de Piracicaba.,Faculdade de Odontologia de Piracicaba.,1967,1976,Irregular,Brazil,Piracicaba [Brazil] Faculdade de Odontologia de Piracicaba.,Portuguese,,,,,,Not currently indexed for MEDLINE.,,"Dentistry*; Surgery, Oral*",Periodical,Accompanied by unnumbered issues called: Especial.,Dentistry,1
7604122.0,Bol Inf Col Odontol Estomatol (Barc),Boletin de información - Ilustre Colegio Oficial de Odontólogos y,"Colegio Oficial de Odontólogos y Estomatólogos de la 2.a Región, Barcelona.",1957,1976,Quarterly,Spain,Barcelona.,Spanish,,,,,,Not currently indexed for MEDLINE.,,Dentistry*; Medicine*; Societies,Periodical,,Dentistry,1
,Bol Inf Dent (Madr),Boletiń de información dental.,Ilustre Consejo General de Colegios de Odontólogos y Estomatólogos de España.,1954,1983,Monthly,Spain,"Madrid, Ilustre Consejo General de Colegios de Odontólogos y Estomatólogos de",Spanish,,0006-6311,0006-6311,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
1265350.0,Bol Mat Dent,Boletim de materiais dentários.,Faculdade de Odontologia de Piracicaba.,1969,1971,Annual,Brazil,"Piracicaba, Universidade Estadual de Campinas, Faculdade de Odontologia de","Portuguese, English",,0045-2378,,,,Not currently indexed for MEDLINE.,,Dental Materials*,Periodical,Summaries in English.,Dentistry,1
121300.0,Bol Odontol (B Aires),Boletín odontológico.,Mayon (Firm),1966,1970,Quarterly,Argentina,"Buenos Aires, Mayon.",Spanish,,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
,Bol Odontol (Bogota),Boletín de odontología.,,1935,1972,,Colombia,Bogotá.,Spanish,,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Issued jul.-dic. 1935 with title: Boletín of the Escuela de Odontología,",Dentistry,1
,Bol Odontol Mex,Boletín odontológico mexicano.,,1920,19uu,,Mexico,"México, D. F. : Compañia Dental Mexicana",Spanish,,,,2005243252,,Not currently indexed for MEDLINE.,,Dentistry*; Mexico,Periodical,"Description based on: T. 1, núm. 2 (feb. de 1920); title from cover. Latest",Dentistry,1
121301.0,Bol Protes,Boletín de prótesis.,Mayon (Firm),1966,1969,Semiannual,Argentina,"Buenos Aires, Mayon.",Spanish,,,,,,Not currently indexed for MEDLINE.,,Dentures*,Periodical,,Dentistry,1
9875598.0,Bol Serv Odontol Sanit (Porto Alegre),Boletim Do Servico De Odontologia Sanitaria Da Secretaria Da Saude Do Rio Grande,,,19uu,,Brazil,Porto Alegre,Portuguese,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
7506932.0,Bol Soc Dent Guatem,Boletín de la Sociedad Dental de Guatemala.,Sociedad Dental de Guatemala.,1968,1969,Irregular,Guatemala,Guatemala.,Spanish,,0081-0614,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
9875599.0,Bol Soc Estomatol Argent,Boletin De La Sociedad Estomatologica Argentina.,,19uu,,,Argentina,Buenos Aires Sociedad Estomatologica Argentina,Spanish,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
,Boll Metallogr,Bollettino metallografico. Metallurgical bulletin.,,1947,1972,Irregular,Italy,Milano [1947?-1972],Multiple languages,,0006-6826,0006-6826,,,Not currently indexed for MEDLINE.,,"Dentures*; Technology, Dental*",Periodical,Issued 1947?-57 without English title. Some articles in issues for 1957- in,Dentistry,1
7513219.0,Br Dent J,British dental journal.,British Dental Association.; British dental journal. War supplement.,1903,,"Semimonthly, 1999-",England,London.,English,1476-5373,0007-0610,0007-0610,sc 79004902,http://www.nature.com/bdj/journal/vaop/ncurrent/index.html,Currently indexed for MEDLINE.,Dentistry; Index Medicus,Dentistry*,Periodical,"At head of title, <Apr. 8, 1995->: BDJ. Journal of the British Dental",Dentistry,1
9602061.0,Br Dent Nurs J,The British dental nurses' journal.,British Association of Dental Nurses.,1994,,Quarterly,England,"Fleetwood [England] : British Association of Dental Nurses,",English,,1356-3807,1356-3807,,,Not currently indexed for MEDLINE.,,Dental Assistants*; Dentistry*,Periodical,"Description based on: Vol. 54, ed. 4 (winter 1995); title from cover.",Dentistry; Nursing,2
373122.0,Br Dent Surg Assist,The British dental surgery assistant.,British Dental Nurses & Assistants Society.; Association of British Dental,1957,1994,Quarterly,England,"Leyland, Eng., Association of British Dental Surgery Assistants.",English,,0007-0629,0007-0629,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Vols. for 1957- issued by the British Dental Nurses & Assistants Society; for,Dentistry; General Surgery,2
8405235.0,Br J Oral Maxillofac Surg,The British journal of oral & maxillofacial surgery.,British Association of Oral & Maxillofacial Surgeons.,1984,,Six no. a year,Scotland,"Edinburgh, U.K. : Churchill Livingstone, c1984-","English, English",1532-1940,0266-4356,0266-4356,"sc 84002018, sn 84011426",http://www.sciencedirect.com/science/journal/02664356,Currently indexed for MEDLINE.,Dentistry; Index Medicus,"Face/surgery*; Maxilla/surgery*; Surgery, Oral*",Periodical,Also issued online. Issued by the British Association of Oral & Maxillofacial,Dentistry; General Surgery,2
400651.0,Br J Oral Surg,The British journal of oral surgery.,British Association of Oral Surgeons.; British Association of Oral &,1963,1983,Quarterly,Scotland,"Edinburgh, Churchill Livingstone.",English,,,,,,Not currently indexed for MEDLINE.,,"Surgery, Oral*",Periodical,Vols. for July 1963-Mar. 1983 issued by the British Association of Oral Surgeons;,Dentistry; General Surgery,2
376035.0,Br J Orthod,British journal of orthodontics.,British Society for the Study of Orthodontics.; British Association of,1973,1999,Quarterly,England,"London, Longman Group.",English,,,,,,Not currently indexed for MEDLINE.,,Orthodontics*,Periodical,Issued jointly by the British Society for the Study of Orthodontics and the,Orthodontics,1
9214652.0,Braz Dent J,Brazilian dental journal.,Fundac̜ão Odontológica de Ribeirão Preto.,1990,,"Three no. a year, <2001->",Brazil,"Ribeirão Preto : Dental Foundation of Ribeirão Preto, [1990-",English,1806-4760,0103-6440,0103-6440,sn 92033477,"https://www.scielo.br/j/bdj/, https://pmc.ncbi.nlm.nih.gov/journals/?term=9214652",Currently indexed for MEDLINE.,Dentistry; Index Medicus,Dentistry*,Periodical,Title from cover. Also issued online.,Dentistry,1
101307187.0,Braz Oral Res,Brazilian oral research.,Sociedade Brasileira de Pesquisa Odontológica.,2004,,Quarterly,Brazil,"São Paulo, SP : Sociedade Brasileira de Pesquisa Odontológica",English,1807-3107,1806-8324,1806-8324,2007243432,"https://www.scielo.br/j/bor, https://pmc.ncbi.nlm.nih.gov/journals/?term=101307187",Currently indexed for MEDLINE.,Dentistry; Index Medicus,Dentistry*,Periodical,Issues for <2004-2006> also have title on cover: Pesquisa odontológica,Dentistry,1
7503381.0,Bull Acad Dent (Paris),Bulletin de l'Académie dentaire.,Académie dentaire (France),1963,1973,Two no. a year,France,"Paris, Société nouvelle de publications médicales et dentaires [etc.]",French,,0339-9729,0339-9729,,,Not currently indexed for MEDLINE.,,"Dentistry*; Dentistry, Operative*",Periodical,,Dentistry,1
7503460.0,Bull Acad Dent Handicap,Bulletin of Academy of Dentistry for the Handicapped.,Academy of Dentistry for the Handicapped.,1963,1968,Irregular,United States,Chicago.,English,,0567-6657,0567-6657,,,Not currently indexed for MEDLINE.,,Dentistry*; Persons with Disabilities.*,Periodical,,Dentistry,1
7503419.0,Bull Acad Gen Dent,The Bulletin of the Academy of General Dentistry.,Academy of General Dentistry.,1960,1969,Quarterly,United States,Chicago Il : Academy Of General Dentistry,English,,0098-3810,0098-3810,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
7503422.0,Bull Akron Dent Soc,Bulletin of the Akron Dental Society.,Akron Dental Society.,193u,1981,Monthly,United States,"Akron, Ohio [193?-1981]",English,,0002-3701,0002-3701,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Issues for 1953 -May 1962 have no vol. numbering but constitute v. 1-21.,Dentistry,1
7503327.0,Bull Alameda Cty Dent Soc,Bulletin - Alameda County Dental Society.,Alameda County Dental Society.,1957,19uu,,United States,"Oakland, Calif.",English,,0098-3764,,,,Not currently indexed for MEDLINE.,,"California; Societies, Dental*",Periodical,No more published?,Dentistry,1
7609222.0,Bull Am Assoc Dent Ed,The Bulletin - American Association of Dental Editors.,American Association of Dental Editors.,1963,1973,Three no. a year,United States,Los Angeles [etc.] American Assn. of Dental Editors.,English,,0569-2555,0569-2555,,,Not currently indexed for MEDLINE.,,Dentistry*; Publishing*,Periodical,,Dentistry,1
7505302.0,Bull Am Assoc Hosp Dent,Bulletin - American Association of Hospital Dentists.,American Association of Hospital Dentists.,1969,,,United States,"[Baldwin, N. Y., 1970?]-",English,,,,,,Not currently indexed for MEDLINE.,,"Societies, Dental*",Periodical,,Dentistry; Hospitals,2
7503432.0,Bull Bergen Cty Dent Soc,The Bulletin of the Bergen County Dental Society.,Bergen County Dental Society.,1934,1973,Ten no. a year,United States,Hackensack.,English,,0067-5776,0067-5776,,,Not currently indexed for MEDLINE.,,"Dentistry*; New Jersey; Societies, Dental*",Periodical,"Key title: The Bulletin of the Bergen County Dental Society, ISSN 0067-5776",Dentistry,1
,Bull Bronx Cty Dent Soc,Bulletin.,Bronx County Dental Society.,1946,,,United States,Bronx. [1946?]-,English,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
7502027.0,Bull Cincinnati Dent Soc (1930),The Bulletin of the Cincinnati Dental Society.,Cincinnati Dental Society.,1930,1974,,United States,Cincinnati.,English,,0069-4096,0069-4096,,,Not currently indexed for MEDLINE.,,"Societies, Dental*",Periodical,"Title varies: [1930?]-Sept. 1973, Bulletin. Issue for June 1974 has no vol.",Dentistry,1
7503437.0,Bull Cleve Dent Soc,The Bulletin of the Cleveland Dental Society.,Cleveland Dental Society.,1914,1988,,United States,Cleveland.,English,,0009-8795,0009-8795,,,Not currently indexed for MEDLINE.,,"Ohio; Societies, Dental*",Periodical,,Dentistry,1
9884678.0,Bull Contra Costa Dent Soc,Bulletin Of The Contra Costa Dental Society.,,1967,1967,Nine no. a year,United States,"Pleasant Hill, Ca : Contra Costa Dental Society",English,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
,Bull Dayton Dent Soc,Bulletin.,Dayton (Ohio) Dental Society.,1950,1969,Ten no. a year,United States,Dayton Oh [1950?]-,English,,,,,,Not currently indexed for MEDLINE.,,,,Title varies slightly. Issues for 1965-1968 lack volume numbering.,Dentistry,1
7703860.0,Bull Dent Guid Counc Cereb Palsy,Bulletin of the Dental Guidance Council for Cerebral Palsy.,Dental Guidance Council for Cerebral Palsy.; United Cerebral Palsy of New York,1961,1974,Three no. a year,United States,"New York, United Cerebral Palsy of New York City.",English,,0011-8591,0011-8591,,,Not currently indexed for MEDLINE.,,Cerebral Palsy*; Dentistry*,Periodical,,Dentistry,1
7806517.0,Bull Eighth Dist Dent Soc,Bulletin of the 8th District Dental Society.,Eighth District Dental Society of the State of New York.,1940,,"5 no. a year, 1997-",United States,"Kenmore, N. Y., Eighth District Dental Society of the State of New York [194-?]-",English,,0190-0277,0190-0277,,,Not currently indexed for MEDLINE.,,"Dentistry*; New York; Societies, Dental*",Periodical,"Vols. for 1967- called ""new series,"" v. 1- .",Dentistry,1
7507027.0,Bull Eleventh Dist Dent Soc,Bulletin of the Eleventh District Dental Society.,Eleventh District Dental Society of the State of New York.,1962,1980,Seven no. a year,United States,"Jamaica, N. Y.",English,,0013-6166,,,,Not currently indexed for MEDLINE.,,"New York; Societies, Dental*",Periodical,,Dentistry,1
7608460.0,Bull Essex Cty Dent Soc,The Bulletin - Essex County Dental Society.,Essex County Dental Society (N. J.),1933,,,United States,"Newark, Essex County Dental Society.",English,,0014-0929,0014-0929,sn 84009078,,Not currently indexed for MEDLINE.,,,,Title varies slightly.,Dentistry,1
7507028.0,Bull Fifth Dist Dent Soc (Fresno),The Bulletin of the Fifth District Dental Society.,"Fifth District Dental Society, Fresno, Calif.",195u,19uu,,United States,"Fresno, Calif. [195?-19--?]",English,,0071-9544,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,No more published?,Dentistry,1
9878283.0,Bull Fifth Dist Dent Soc State N Y,Bulletin Of The Fifth District Dental Society Of The State Of New York.,,1953,,Irregular,United States,Syracuse Ny Fifth District Dental Society Of The State Of New York,English,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
431176.0,Bull Group Eur Rech Sci Stomatol Odontol,Bulletin de Groupement européen pour la recher che scientifique en stomatologie,Groupement européen pour la recherche scientifique en stomatologie &,1974,1975,Quarterly,Belgium,Bruxelles : Institut universitaire de stomatologie. Hôpital universitaire,"English, French, English, French, German",,0303-7479,0303-7479,,,Not currently indexed for MEDLINE.,,Dentistry*; Mouth Diseases*,Periodical,Published with the support of the Fondation Universitaire de Belgique and of the,Dentistry,1
431177.0,Bull Group Int Rech Sci Stomatol,Bulletin du Groupement international pour la recherche scientifique en,Groupement international pour la recherche scientifique en stomatologie.,1958,1973,Quarterly,Belgium,Brussels : Institut Universitaire De Stomatologie Hopital Saint Pierre,French,,0533-3288,0533-3288,sn 84009041,,Not currently indexed for MEDLINE.,,Mouth Diseases*,Periodical,"Text in French; some summaries in English, German, and Spanish.",Dentistry,1
7801698.0,Bull Group Int Rech Sci Stomatol Odontol,Bulletin du Groupèment international pour la recherche scientifique en,Groupèment international pour la recherche scientifique en stomatologie &,1976,2016,Quarterly,Belgium,Bruxelles : Groupèment International Pour La Recherche Scientifique En,"English, French, English, Multiple languages",1647-1377,0250-4693,0250-4693,sn 80000947,http://revistes.ub.edu/index.php/bullgirso/index,Not currently indexed for MEDLINE.,,Dentistry*; Mouth Diseases*,Periodical,"Print issues ceased with vol. 48, no. 2 (2007). None published 2008-2009. Also",Dentistry,1
,Bull Hist Dent,Bulletin of the history of dentistry.,American Academy of the History of Dentistry.,1953,1995,Three no. a year,United States,[Chicago?],English,,0007-5132,0007-5132,,,Not currently indexed for MEDLINE.,,History of Dentistry*,Periodical,Issued by American Academy of the History of Dentistry.,Dentistry,1
,Bull Hudson Cty Dent Soc,Bulletin.,"Hudson County Dental Society, Jersey City.",1931,19uu,Eight no. a year,United States,Jersey City.,English,,0018-7011,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,No more published?,Dentistry,1
9884600.0,Bull Ill Dent Hyg Assoc,The bulletin of the Illinois Dental Hygienist's Association.,Illinois Dental Hygienists' Association.,196u,,Three times a year,United States,"Chicago, Ill. : The Association,",English,,,,sn 99023041,,Not currently indexed for MEDLINE.,,,,"Description based on surrogate of: Vol. 1, no. 4 (May 1961); title from cover.",Dentistry,1
8511124.0,Bull Kanagawa Dent Coll,The Bulletin of the Kanagawa Dental College : BKDC/ KDS.,Kanagawa Shika Daigaku.; Kanagawa Shika Daigaku. Gakkai.,1973,,Two no. a year,Japan,"Kanagawa, Japan : Kanagawa Dental College Press,, [1973-",English,,0385-1443,0385-1443,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
7509358.0,Bull Los Angeles Dent Soc,Bulletin of the Los Angeles Dental Society.,Los Angeles Dental Society.,1962,19uu,Four no. a year,United States,Los Angeles.,English,,0076-0951,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,No more published?,Dentistry,1
1303036.0,Bull Mich Dent Hyg Assoc,The Bulletin of the Michigan Dental Hygienists' Association.,Michigan Dental Hygienists' Association.,1968,,Three no. a year,United States,"Lansing, Mich. : Michigan Dental Hygiensts' Assn.",English,,0746-5564,0746-5564,sn 83003539,,Not currently indexed for MEDLINE.,,Dental Hygienists*,Periodical,"Vol. 32, no. 3 (2002) never published.",Dentistry,1
7505394.0,Bull Mich State Dent Hyg Assoc,The Bulletin of the Michigan State Dental Hygienists' Association.,Michigan State Dental Hygienists' Association.,1955,1968,,United States,Grand Rapids Mi : Michigan State Dental Hygienists Association,English,,0539-8967,,,,Not currently indexed for MEDLINE.,,Dental Hygienists*,Periodical,Issues for 1955-Nov. 1960 also called: M.S.D.H.A. bulletin.,Dentistry,1
,Bull Montg Bucks Dent Soc,Bulletin.,Montgomery-Bucks Dental Society.,1957,19uu,Seven no. a year,United States,"Jenkintown, Pa.",English,,0027-0156,,,,Not currently indexed for MEDLINE.,,,,No more published?,Dentistry,1
